"gene_id","master_id","skel_code","skel_elem","year_pub","pub_abbr","doi","link","date_metho","date_BP","date_err","date_full","age_at_death","group","locality","pol_ent","lat","long","Pulldown.Strategy","suffices","data_type","no_lib","snps_1240k","snps_ho","mol_sex","ROH_tot","ROH_tot2","Y_hap","Y_hap2","Y.hap3","mtDNA_cov","mtDNA_hap","mtDNA_match","damage","sex_ratio","angsd","hapconx","lib_type","libs","endo","assess","assess_warn","mtDNA_hap_simp","y_hap_simp"
"I30479.TW","I30479","P10421 (129-NM-147)","petrous",2022,"LiuScience2022","doi:10.1126/science.abm6536","ENA:PRJEB51180","Direct: IntCal20",288,48,"1636-1795 calCE (255±15 BP, PSUAMS-12041)",NA,"Micronesia_SaudeleurDynasty.TW","Man Nadol - Lemenkau (Caroline Islands, Pohnpei, Temwen Island)","Federated States of Micronesia",6.844504,158.335674,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,846703,462001,"M","50.808605","0","S-M230","S1a1b",NA,"24.01","B4a1a1","[0.980,0.998]","0.07",0.442,"[0.001,0.005]","[0.003,0.006]","ds.half","S30479.Y1.E1.L1","0.474","PASS",NA,"B4a","S1a"
"I30480.TW","I30480","P10422 (102-NM-106)","petrous",2022,"LiuScience2022","doi:10.1126/science.abm6536","ENA:PRJEB51180","Direct: IntCal20",523,9,"1409-1444 calCE (495±20 BP, PSUAMS-11035)",NA,"Micronesia_SaudeleurDynasty.TW","Man Nadol - Peinioar (Caroline Islands, Pohnpei, Temwen Island)","Federated States of Micronesia",6.844504,158.335674,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,999542,531737,"M","17.424304","0","S-B255","S",NA,"32.81","B4b1a2i","[0.991,1.000]","0.093",0.432,"[0.002,0.006]","[0.004,0.007]","ds.half","S30480.Y1.E1.L1","0.452","PASS",NA,"B4b","S"
"I30481.TW","I30481","P10423 (102-NM-120)","petrous",2022,"LiuScience2022","doi:10.1126/science.abm6536","ENA:PRJEB51180","Context: Dates of relative I30480",500,29,"1400-1500 CE",NA,"Micronesia_SaudeleurDynasty_brother.I30480.TW","Man Nadol - Peinioar (Caroline Islands, Pohnpei, Temwen Island)","Federated States of Micronesia",6.844504,158.335674,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,937215,508591,"M","60.270594","0","S-B255","S",NA,"26.65","B4b1a2i","[0.983,0.999]","0.097",0.432,"[0.002,0.005]","[0.004,0.007]","ds.half","S30481.Y1.E1.L1","0.455","PASS",NA,"B4b","S"
"I30483.TW","I30483","P10425 (102-NM-108A)","petrous",2022,"LiuScience2022","doi:10.1126/science.abm6536","ENA:PRJEB51180","Direct: IntCal20",504,10,"1426-1467 calCE (445±20 BP, PSUAMS-11917)",NA,"Micronesia_SaudeleurDynasty.TW","Man Nadol - Peinioar (Caroline Islands, Pohnpei, Temwen Island)","Federated States of Micronesia",6.844504,158.335674,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,961368,515376,"M","46.237711","0","S","S",NA,"23.75","B4b1a2i","[0.986,1.000]","0.105",0.422,"[0.001,0.005]","[0.002,0.005]","ds.half","S30483.Y1.E1.L1","0.442","PASS",NA,"B4b","S"
"I32299.TW","I32299","(Viminacium-Svetinja, burial 13)","metatarsal",2023,"OlaldeCarrionCell2023","doi:10.1016/j.cell.2023.10.018","ENA:PRJEB66422","Context: Archaeological",750,58,"1100-1300 CE","~30 yrs","Serbia_Medieval_Slav.TW","Viminacium-Svetinja (Braničevo District, Požarevac Municipality, Kostolac)","Serbia",44.7353,21.1958,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,475571,254783,"M","0","0","I-Y12341","I2a1a2b1a1a3",NA,"36.02","T1a1","[0.986,0.998]","0.043",0.351,"[0,0]","[0,0.004]","ds.half","S32299.Y1.E1.L1","0.027","PASS",NA,"T1a","I2a"
"I33808.TW","I33808","P10694 ","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1550,58,"300-500 CE",NA,"Croatia_LateAntiquity_brother.I33885.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1056562,555463,"M","0","0","J-FGC32690","J2a1a1b2a1b1b2c~",NA,"47.9","H3k","[0.978,0.996]","0.139",0.381,"[0.004,0.007]","[0.005,0.008]","ds.half","S33808.Y1.E1.L1","0.584","PASS","hapConX=[0.005,0.008]","H3k","J2a"
"I33809.TW","I33809","P10699 ","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1550,58,"300-500 CE",NA,"Croatia_LateAntiquity_oLevant1.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,922864,491781,"M","0","0","J-M319","J2a1a1a2b1b",NA,"90.14","HV12b1","[0.986,0.999]","0.092",0.352,"[0.003,0.010]","[0.005,0.01]","ds.half","S33809.Y1.E1.L1","0.18","PASS","hapConX=[0.005,0.01]","HV1","J2a"
"I33886.TW","I33886","P10692 ","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1550,58,"300-500 CE",NA,"Croatia_LateAntiquity_oAegean.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,861504,458478,"M","0","0","G-Y163251","E1b1a1a1a1c1b2a2",NA,"45.24","HV","[0.975,0.995]","0.159",0.355,"[0.000,0.006]","[0.004,0.008]","ds.half","S33886.Y1.E1.L1","0.124","PASS",NA,"HV","E1b"
"I33888.TW","I33888","P10695 ","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1550,58,"300-500 CE",NA,"Croatia_LateAntiquity.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1053809,553171,"M","30.261698","0","J-Y17949","J2a1a4b",NA,"40.46","H9a","[0.967,0.993]","0.13",0.374,"[0.004,0.007]","[0.004,0.006]","ds.half","S33888.Y1.E1.L1","0.349","PASS",NA,"H9a","J2a"
"I33889.TW","I33889","P10696 ","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1550,58,"300-500 CE",NA,"Croatia_LateAntiquity_oEurope.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1086410,565551,"M","0","0","J-ZS4416","J1a2a1a1~",NA,"57.87","H35","[0.991,1.000]","0.095",0.38,"[0.003,0.006]","[0.005,0.007]","ds.half","S33889.Y1.E1.L1","0.479","PASS","hapConX=[0.005,0.007]","H35","J1a"
"I33890.TW","I33890","P10697 ","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1550,58,"300-500 CE",NA,"Croatia_LateAntiquity.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1009899,531425,"M","0","0","G-Y31008","G2a2b2a1a1b2",NA,"61.24","R0a","[0.981,0.995]","0.086",0.359,"[0.003,0.007]","[0.004,0.007]","ds.half","S33890.Y1.E1.L1","0.199","PASS",NA,"R0a","G2a"
"I34800.TW","I34800","P11068 (Grave 50-A)","cochlea",2023,"OlaldeCarrionCell2023","doi:10.1016/j.cell.2023.10.018","ENA:PRJEB66422","Context: Archaeological",1150,58,"700-900 CE","juvenile 10-12","Croatia_EarlyMedieval_Avar.TW","Nuštar (Vukovar-Syrmia County, Općina Nuštar, Dvorac)","Croatia",45.338156,18.845028,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1070059,557138,"M","0","0","J-Z1043","J2b2a1a1a1a1a1a",NA,"51.75","H16","[0.986,1.000]","0.098",0.382,"[0.002,0.004]","[0.002,0.004]","ds.half","S34800.Y1.E1.L1","0.292","PASS",NA,"H16","J2b"
"I35008.TW","I35008","P11688 (G3)","cochlea",2023,"OlaldeCarrionCell2023","doi:10.1016/j.cell.2023.10.018","ENA:PRJEB66422","Context: Date from same site and context (I34980)",825,72,"1000-1250 CE",">45 yrs","Croatia_EarlyMedieval.TW","Gornji-Kosinj-Sveta-Ana (Lika-Senj County, Općina Perušić)","Croatia",44.7066035,15.269392,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1103571,570681,"M","13.920999","0","R-YP613","R1a1a1b1a2b3a4a2d~",NA,"102.9","T1a1l","[0.992,1.000]","0.089",0.411,"[0.002,0.005]","[0.004,0.005]","ds.half","S35008.Y1.E1.L1","0.52","PASS",NA,"T1a","R1a"
"I35009.TW","I35009","P11689 (G1)","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1650,58,"200-400 CE",NA,"Croatia_LateAntiquity.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1012024,531230,"M","4.123092","0","E-Y36298","E1b1b1a1b1",NA,"63.06","K1a+195","[0.959,0.983]","0.098",0.365,"[0.001,0.006]","[0.004,0.008]","ds.half","S35009.Y1.E1.L1","0.222","PASS",NA,"K1a","E1b"
"I35012.TW","I35012","P11692 (G 1)","cochlea",2023,"OlaldeCarrionCell2023","doi:10.1016/j.cell.2023.10.018","ENA:PRJEB66422","Context: Date of relative (I34980)",825,72,"1000-1250 CE","30-40 yrs","Croatia_EarlyMedieval.TW","Gornji-Kosinj-Sveta-Ana (Lika-Senj County, Općina Perušić)","Croatia",44.7066035,15.269392,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,1070463,558310,"M","0","0","R-YP971","R1a1a1b1a2b",NA,"68.72","U5b2a1a1","[0.989,0.999]","0.102",0.402,"[0.003,0.005]","[0.005,0.007]","ds.half","S35012.Y1.E1.L1","0.156","PASS","hapConX=[0.005,0.007]","U5b","R1a"
"I35014.TW","I35014","P11694 (G 10)","tooth (premolar)",2023,"OlaldeCarrionCell2023","doi:10.1016/j.cell.2023.10.018","ENA:PRJEB66422","Context: Date from same site and context (I34980)",825,72,"1000-1250 CE","20-30 yrs","Croatia_EarlyMedieval.TW","Gornji-Kosinj-Sveta-Ana (Lika-Senj County, Općina Perušić)","Croatia",44.7066035,15.269392,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,361994,191280,"M","0","0","R-Y14300","R1b1a1b1b3a1a1a",NA,"96.7","T2h2","[0.986,0.997]","0.06",0.354,"[0.000,0.008]","[0,0.003]","ds.half","S35014.Y1.E1.L1","0.011","PASS",NA,"T2h","R1b"
"I35080.TW","I34301","P11729 (G15, SJ 52)","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1650,58,"200-400 CE",NA,"Croatia_LateAntiquity.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,143215,77858,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","R-M269","R1b1a1b",NA,"4.16","R0","[0.789,0.947]","0.13",0.363,"n/a (38 SNPs)","[0,0.034]","ds.half","S35080.Y1.E1.L1","0.011","QUESTIONABLE","mtcontam=[0.789,0.940], hapConX=[0,0.034]","R0","R1b"
"I35082.TW","I35082","P11733 (G11)","cochlea",2024,"ZagorcArchaeologicalAnthropologicalSciences2024","doi:10.1007/s12520-024-02050-0","ENA:PRJEB78863","Context: Archaeological",1650,58,"200-400 CE",NA,"Croatia_LateAntiquity.TW","Hvar-Radošević (Split-Dalmatia County, Grad Hvar)","Croatia",43.17191,16.44216,"Native Pulldown on 3.2M snpset","TW","Twist1.4M",1,375471,204851,"M","5.228302","0","R-M269","R1b1a1b",NA,"19.29","H80","[0.979,0.999]","0.161",0.357,"[0.000,0.006]","[0.001,0.012]","ds.half","S35082.Y1.E1.L1","0.043","PASS",NA,"H80","R1b"
"I8094.AG","I8094","387809","petrous",2022,"HarneyBioRxiv2022,HarneyScience2023","doi:10.1101/2022.06.12.495320,doi:10.1126/science.ade4995","ENA:PRJEB52230","Context: Historical",125,14,"1800-1850 CE","18.5-19.5 yrs","USA_MD_Catoctin_AfricanAmerican.AG","Cemetery for Enslaved at Catoctin Furnace (Maryland)","USA",39.581,-77.434,"Native Pulldown on 3.2M snpset","AG","1240k",1,693556,369676,"M","0","0","E-Z1673","E1b1a1a1a1c1a1a3a1d1",NA,"66.8","L3d1b3","[0.983,0.994]","0.08",0.402,"[0.006,0.014]","[0.007,0.011]","ds.half","S8094.E1.L1",NA,"PASS","ANGSD=[0.006,0.014], hapConX=[0.007,0.011]","L3d","E1b"
"I8095.AG","I8095","387817","petrous",2022,"HarneyBioRxiv2022,HarneyScience2023","doi:10.1101/2022.06.12.495320,doi:10.1126/science.ade4995","ENA:PRJEB52230","Context: Historical",125,14,"1800-1850 CE","45-49 yrs","USA_MD_Catoctin_AfricanAmerican.AG","Cemetery for Enslaved at Catoctin Furnace (Maryland)","USA",39.581,-77.434,"Native Pulldown on 3.2M snpset","AG","1240k",1,770276,411094,"M","0","0","E-CTS3274","E1b1a1a1a1c2c",NA,"128","L2a1+143+@16309","[0.995,0.999]","0.071",0.408,"[0.003,0.007]","[0.003,0.005]","ds.half","S8095.E1.L1",NA,"PASS",NA,"L2a","E1b"
"I8096.AG","I8096","387818","petrous",2022,"HarneyBioRxiv2022,HarneyScience2023","doi:10.1101/2022.06.12.495320,doi:10.1126/science.ade4995","ENA:PRJEB52230","Context: Historical",125,14,"1800-1850 CE","0.5-1.5 yrs","USA_MD_Catoctin_AfricanAmerican.AG","Cemetery for Enslaved at Catoctin Furnace (Maryland)","USA",39.581,-77.434,"Native Pulldown on 3.2M snpset","AG","1240k",1,738631,392834,"M","0","0","R-DF13","R1b1a1b1a1a2c1",NA,"102","L3e1","[0.985,0.996]","0.037",0.402,"[0.001,0.005]","[0.003,0.006]","ds.half","S8096.E1.L1",NA,"PASS",NA,"L3e","R1b"
"I8728.AG","I8728","SHAR_303C; G. 303 C, Period II, phase 5B, ca. 2500 BC","petrous",2019,"LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from NarasimhanPattersonScience2019)","doi:10.1126/science.abm4247",NA,"Context: Archaeological",4500,29,"2600-2500 BCE",NA,"Iran_ShahrISokhta_BA2.AG","Shahr i Sokhta (Sistan and Baluchestan, Hamun)","Iran",30.649857,61.400311,"Native Pulldown on 3.2M snpset","AG","1240k",1,699522,371836,"M","0","0","J-Z6082","J2a1a1b1a1a",NA,"33.43","R7","[0.982,0.998]","0.092",0.4438094,"[0,0.016]","[0.003,0.008]","ds.half","S8728.E1.L1",NA,"PASS","library with technical problems: S8728.E1.L1, hapConX=[0.003,0.008]","R7","J2a"
"I0374.AG","I0374","SVP HB 16 (Nikolaevka-3, kurgan 5, burial 1)","petrous, bone (long bone)",2015,"MathiesonNature2015","doi:10.1038/nature16152","ENA:PRJEB11450","Context: Archaeological",4350,231,"2800-2000 BCE",NA,"Russia_MBA_Poltavka.AG","Nikolaevka-3 (Samara Oblast, Volzhsky District, Nikolaevka Village)","Russia",53.0852,50.3117,"Native Pulldown on 3.2M snpset","AG","1240k",4,916828,476307,"M","12.729201","0","R-M12149","R1b1a1b1b",NA,"512.148832","H13a1a","[0.985,0.999]","0.121",0.389,"[0.004,0.008]","[0.004,0.007]","ds.half,ds.half,ds.half,ds.half","S25158.Y1.E2.L1,S0374.E1.L1,S0374.E3.L2,S1449.E1.L1","0.613,0.072,0.041,0.024","PASS",NA,"H13","R1b"
"I0438.AG","I0438","SVP HB 50 (Luzkhi-1, kurgan 1, burial 5, SVP HB 50 (Potapovka-1, kurgan 3, burial 1, flat grave 5 (prisoner))|(Luzhki-1, kurgan 1, burial 5))","ossicle; bone (long bone)",2015,"PattersonNature2021 (higher coverage of individual first published in HaakLazaridis, then higher coverage in MathiesonNature2015)","doi:10.1038/s41586-021-04287-4",NA,"Direct: IntCal20",4785,100,"3020-2631 calBCE (4254±61 BP, AA-47807)",NA,"Russia_Samara_EBA_Yamnaya.AG","Luzkhi-1 (Samara Oblast, Krasnoyarsky District, Luzhki Village)","Russia",53.38,50.38,"Native Pulldown on 3.2M snpset","AG","1240k",2,906917,474993,"M","16.034292","0","R-Y20993","R1b1a1b1b3",NA,"402.888104","U5a1a1",NA,"0.083",0.43649275,"[0.004,0.007]","[0.003,0.004]","ds.half,ds.half","S25027.Y1.E1.L1,S0438.E1.L1","0.688,0.096","PASS",NA,"U5a","R1b"
"I10334.AG","I10334","CUEVA_L19","petrous",2020,"FernandesSirakNature2020","doi:10.1038/s41586-020-03053-2","ENA:PRJEB38555 & Harvard Medical School institutional link: https://reich.hms.harvard.edu/datasets https://reich.hms.harvard.edu/datasets","Context: Based on date at the same site (I7977), and layer dates of 1257-828 calBCE (2850±80 BP, R-2249) and 968-406 calBCE (2587±108 BP, R-2291) calibrated by IntCal20",2500,433,"1300 BCE - 200 CE",NA,"Dominican_PreCeramic_o.AG","Cueva Roja (southern DR, Pedernales)","Dominican Republic",17.87,-71.6455,"Native Pulldown on 3.2M snpset","AG","1240k",16,39790,20819,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","Q-L53","Q1b1",NA,"27.363329","D1",NA,NA,0.42549372,"n/a (9 SNPs)","n/a (<2000 X SNPs)","ds.half,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half","S10334.E1.L1,S10334.E1.L3,S10334.E1.L4,S10334.E1.L5,S10334.E1.L6,S10334.E1.L7,S10334.E1.L8,S10334.E1.L9,S10334.E1.L15,S10334.E1.L14,S10334.E1.L16,S10334.E1.L12,S10334.E1.L13,S10334.E1.L11,S10334.E1.L10,S10334.E1.L17","0.0033,0.00029,0.00047,0.00047,0.00049,0.00051,0.0012,0.0011,0.0041,0.0045,0.0015,0.00032,0.0014,0.0017,0.0020,0.0013","PASS",NA,"D1","Q1b"
"I1072.AG","I1072","NAT9, Raqefet, H16","petrous",2016,"LazaridisNature2016","doi:10.1038/nature19310","ENA:PRJEB14455","Context: Archaeological",12700,722,"12000-9500 BCE",NA,"Israel_Natufian.AG","Raqefet Cave (Haifa)","Israel",32.65,35.067,"Native Pulldown on 3.2M snpset","AG","1240k",8,583516,304029,"M","16.35781","0","E-Z830","E1b1b",NA,"12.656105","N1b","[0.934,0.984]",NA,NA,NA,"[0.005,0.016]","ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half","S1072.E3.L1,S1072.E3.L2,S1072.E2.L2,S1072.E2.L1,S1072.E1.L2,S1072.E1.L3,S1072.E1.L1,S1692.E1.L1","0.032,0.027,0.030,0.028,0.024,0.025,0.024,0.0077","PASS","hapConX=[0.005,0.016]","N1b","E1b"
"I1072_d.AG","I1072","NAT9, Raqefet, H16","petrous",2016,"LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from LazaridisNature2016)","doi:10.1126/science.abm4247",NA,"Context: Archaeological",12700,722,"12000-9500 BCE",NA,"Israel_Natufian_d.AG","Raqefet Cave (Haifa)","Israel",32.65,35.067,"Native Pulldown on 3.2M snpset","AG","1240k",16,143236,74737,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","E-PF1962","E1b1b1b2a",NA,"8.193132","N1b",NA,NA,0.394,"n/a (36 SNPs)","[0,0.017]","ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER,ss.USER","S1072.E3.L1,S1072.E3.L2,S1072.E2.L2,S1072.E2.L1,S1072.E1.L2,S1072.E1.L3,S1072.E1.L1,S1692.E1.L1,S1072.E2.L10,S1072.E2.L7,S1072.E2.L8,S1072.E2.L9,S1692.E1.L5,S1692.E1.L6,S1692.E1.L7,S1692.E1.L8","0.032,0.027,0.030,0.028,0.024,0.025,0.024,0.0077,0.038,0.027,0.036,0.036,0.010,0.0086,0.0089,0.0087","PASS",NA,"N1b","E1b"
"I10872.AG","I10872","LAK93 C13 212 (6)  (Shum Laka, burial unit 2, SE ind. (4 ys), double primary burial)","petrous",2020,"LipsonSawchukNature2022 (higher coverage of individual first published in LipsonNature2020)","doi:10.1038/s41586-022-04430-9",NA,"Direct: IntCal20; R_combine, p=0.04 for consistency of dates",7771,45,"5894-5738 calBCE (6948±25 BP) [R_Combine: (6985±30 BP, PSUAMS-6307), (6880±40 BP, Poz-107825)]",NA,"Cameroon_ShumLaka_SMA.AG","Shum Laka (North-West, Mezam, Santa)","Cameroon",5.8586,10.0778,"Native Pulldown on 3.2M snpset","AG","1240k",6,1053794,547271,"M","21.997089","0","B","B",NA,"1002.75756","L0a2a1","[0.978,0.989]","0.13",0.39118126,"[0.015,0.019]","[0.015,0.018]","ds.half,ds.half,ds.half,ss.USER,ds.minus,ss.minus","S10872.E1.L1,S10872.E1.L2,S10872.E1.L3,S10872.E1.L4,S10872.E1.L5,S10872.E1.L6","..,0.028,0.028,0.042,0.021,0.044","QUESTIONABLE","ANGSD=[0.015,0.019], hapConX=[0.015,0.018]","L0a","B"
"I10873.AG","I10873","LAK91 E-16/17 (9) (LAK91 E-16/17 (9), 4/A, Burial Unit 4, Single primary burial, Hercule (8 ys))","petrous",2020,"LipsonSawchukNature2022 (higher coverage of individual first published in LipsonNature2020)","doi:10.1038/s41586-022-04430-9",NA,"Direct: IntCal20; agrees with independent date of 1436-1121 calBCE (3045±60 BP, OxA-5205) on unspecified other bone from same individual",3097,45,"1217-1055 calBCE (2940±20 BP, PSUAMS-6309)","8±2 yrs","Cameroon_ShumLaka_SMA.AG","Shum Laka (North-West, Mezam, Santa)","Cameroon",5.8586,10.0778,"Native Pulldown on 3.2M snpset","AG","1240k",6,1123887,574226,"M","4.332","0","B-M112","B2b",NA,"2545.40769","L1c2a1b","[0.988,0.996]","0.096",0.40330697,"[0.005,0.006]","[0.004,0.005]","ds.half,ds.half,ds.half,ss.USER,ds.minus,ss.minus","S10873.E1.L1,S10873.E1.L2,S10873.E1.L3,S10873.E1.L4,S10873.E1.L5,S10873.E1.L6","..,0.307,0.327,0.445,0.291,0.448","PASS","ANGSD=[0.005,0.006], damage.ss.USER=0.096, hapConX=[0.004,0.005]","L1c","B2b"
"I10944.AG","I10944","W0461 (Mass grave 2), 3575","petrous",2022,"ReitsemaMittnikKylePNAS2022","doi:10.1073/pnas.2205272119","ENA:PRJEB55842","Known: 480 BCE battle (use this in preference to the direct radiocarbon date of 752-417 calBCE (2455±20 BP, PSUAMS-4865) calibrated as IntCal20)",2430,0,"480 BCE",NA,"Italy_Sicily_Himera_480BCE_Sarmatian.AG","Himera (Sicily, Palermo, Termini Imerese)","Italy",37.972296,13.824736,"Native Pulldown on 3.2M snpset","AG","1240k",2,688270,360493,"M","0","0","N","N",NA,"558.360432","N1a1a1a","[0.963,0.986]","0.131",0.403,"[0.003,0.008]","[0.005,0.009]","ds.half,ds.half","S10944.Y1.E1.L1,S17873.Y1.E1.L1","..,0.0026","PASS","hapConX=[0.005,0.009]","N1a","N"
"I10949.AG","I10949","W0403 (Mass grave 1), 3573","petrous",2022,"ReitsemaMittnikKylePNAS2022","doi:10.1073/pnas.2205272119","ENA:PRJEB55842","Known: 480 BCE battle (use this in preference to the direct radiocarbon date of 750-415 calBCE (2450±20 BP, PSUAMS-4866) calibrated as IntCal20)",2540,0,"480 BCE",NA,"Italy_Sicily_Himera_480BCE_NEurope.AG","Himera (Sicily, Palermo, Termini Imerese)","Italy",37.972296,13.824736,"Native Pulldown on 3.2M snpset","AG","1240k",5,570684,295563,"M","6.795197","0","I-L233","I2a1a1b1a1",NA,"423.794194","H1m","[0.966,0.986]","0.175",0.40182502,"[0.001,0.01]","[0.002,0.008]","ds.half,ds.half,ss.USER,ss.USER,ss.USER","S10949.Y1.E1.L1,S17871.Y1.E1.L1,S17871.Y1.E2.L1,S17871.Y1.E3.L1,S17871.Y1.E4.L1","..,0.0060,0.0034,0.0068,0.021","PASS",NA,"H1m","I2a"
"I10968.AG","I10968","115 (25793)","petrous (CBD)",2020,"LipsonCurrentBiology2020","doi:10.1016/j.cub.2020.09.035","ENA:PRJEB40109","Context: Archaeological",400,58,"1450-1650 CE",NA,"Vanuatu_400BP.AG","Retoka","Vanuatu",-17.638593,168.155767,"Native Pulldown on 3.2M snpset","AG","1240k",5,843711,444675,"M","46.130208","0","C-M208","C1b2a1",NA,"192.003621","B4a1a1","[0.957,0.983]","0.248",0.40158155,"[0.003,0.009]","[0.004,0.009]","ds.half,ss.USER,ss.USER,ss.USER,ss.USER","S10968.Y1.E1.L1,S10968.Y1.E2.L1,S10968.Y1.E3.L1,S10968.Y1.E4.L1,S10968.Y1.E5.L1","..,0.296,0.309,0.299,0.310","PASS",NA,"B4a","C1b"
"I1116.TW","I1116","NG12 (6330, Gomolava, 1973, burial 1)","petrous",2023,"OlaldeCarrionCell2023","doi:10.1016/j.cell.2023.10.018","ENA:PRJEB66422","Direct: IntCal20",1019,40,"775-994 calCE (1125±26 BP, OxA-X-2648-37)","32-40 yrs","Serbia_Medieval_Gomolava.TW","Gomolava (Srem District, Sremska Mitrovica Municipality, Hrtkovci)","Serbia",44.9,19.75,"Native Pulldown on 3.2M snpset","TW","1240k,Twist1.4M",2,1110269,574603,"M","0","0","I-FT42350","I2a1a2b1a1a1a1",NA,"3755.836","T2+16189","[0.988,0.998]","0.076",0.411,"[0.004,0.006]","[0.004,0.005]","ds.half,ds.half","S2535.E1.L1,S1116.E1.L1",NA,"PASS",NA,"T2+","I2a"
